student_profile_id,question_text,question_number,difficulty_level,pre_or_post,transcription_human,transcription_ai,score_human_total,score_human_max,feedback_human_json,feedback_ai_json,ai_utterance_duration_seconds,grader_name,grader_notes,ai_submission_id,lesson_id,question_id,submission_date,audio_filename,audio_link,ai_utterance_duration_seconds,city,school_name,question_text_original,grade
28421,Come on. We can do it together.,1,,post,Come on We can do it to gaather,Come on we can do it together,13.0,14,"{""come"": 2, ""on"": 2, ""we"": 2, ""can"": 2, ""do"": 2, ""it"": 2, ""together"": 1}","{""come"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""on"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""we"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""can"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""do"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""together"": {""actual_score"": 73.0, ""normalized_score"": 1.46, ""normalized_rounded"": 1}}",2.9,rehma,,1511869,4248,7979,2025-07-25 06:15:50.748,grade1_profile28421_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1yYOH8L9TGxSI2yidzU6Z9JGsIhVyw7uE/view?usp=drivesdk,2.9,Faisalabad,Oxford Grammar School,Come on. We can do it  together.,1
28421,It's locked. I can open it.,2,,post,It's locked I can open it,It's locked i can open it,11.0,12,"{""it's"": 2, ""locked"": 1, ""i"": 2, ""can"": 2, ""open"": 2, ""it"": 2}","{""it's"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""locked"": {""actual_score"": 49.0, ""normalized_score"": 0.98, ""normalized_rounded"": 1}, ""i"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""can"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""open"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}}",3.1,ali,,1511885,4248,7983,2025-07-25 06:16:14.927,grade1_profile28421_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1q7oV1WbdvLNZkq4B-72IwCSFWg8A8Hw7/view?usp=drivesdk,3.1,Faisalabad,Oxford Grammar School,It's locked. I can open it. ,1
28421,This is Zara. She loves to draw. This is Faiz. He loves to build things.,3,,post,This is Zara She loves to draw This is Faiz He loves to build things,This is zara she loves to draw this is build things,30.0,30,"{""this"": 2, ""is"": 2, ""zara"": 2, ""she"": 2, ""loves"": 2, ""to"": 2, ""draw"": 2, ""this.1"": 2, ""is.1"": 2, ""faiz"": 2, ""he"": 2, ""loves.1"": 2, ""to.1"": 2, ""build"": 2, ""things"": 2}","{""this"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""is"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""zara"": {""actual_score"": 73.0, ""normalized_score"": 1.46, ""normalized_rounded"": 1}, ""she"": {""actual_score"": 74.0, ""normalized_score"": 1.48, ""normalized_rounded"": 1}, ""loves"": {""actual_score"": 85.0, ""normalized_score"": 1.7, ""normalized_rounded"": 2}, ""to"": {""actual_score"": 80.0, ""normalized_score"": 1.6, ""normalized_rounded"": 2}, ""draw"": {""actual_score"": 45.0, ""normalized_score"": 0.9, ""normalized_rounded"": 1}, ""build"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""things"": {""actual_score"": 60.0, ""normalized_score"": 1.2, ""normalized_rounded"": 1}}",10.61,anum,Very loud background disturbance in the audio. The kid was straining to hear herself speak but recorded correctly.,1511951,4248,7982,2025-07-25 06:19:50.643,grade1_profile28421_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1z-rJVhCrJMw6LDTIFJz8abc2vKgbrjM2/view?usp=drivesdk,10.61,Faisalabad,Oxford Grammar School,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,1
30482,Come on. We can do it together.,1,,pre,Come on we cant do eat together,Come on we can do do it together,12.0,14,"{""come"": 2, ""on"": 2, ""we"": 2, ""can"": 1, ""do"": 2, ""it"": 1, ""together"": 2}","{""come"": {""actual_score"": 21.0, ""normalized_score"": 0.42, ""normalized_rounded"": 0}, ""on"": {""actual_score"": 49.0, ""normalized_score"": 0.98, ""normalized_rounded"": 1}, ""we"": {""actual_score"": 39.0, ""normalized_score"": 0.78, ""normalized_rounded"": 1}, ""can"": {""actual_score"": 68.0, ""normalized_score"": 1.36, ""normalized_rounded"": 1}, ""do"": {""actual_score"": 25.0, ""normalized_score"": 0.5, ""normalized_rounded"": 0}, ""it"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""together"": {""actual_score"": 51.0, ""normalized_score"": 1.02, ""normalized_rounded"": 1}}",9.24,semal,,1025315,3167,6675,2025-06-25 15:40:46.363,grade1_profile30482_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1jbnW4msNynwC_ev-5Ssnm9LPz4xHrn72/view?usp=drivesdk,9.24,Faisalabad,Oxford Grammar School,Come on. We can do it  together.,1
30482,It's locked. I can open it.,2,,pre,Isss lockkkkk I can open it,It's locked i can open it,8.0,12,"{""it's"": 0, ""locked"": 0, ""i"": 2, ""can"": 2, ""open"": 2, ""it"": 2}","{""it's"": {""actual_score"": 34.0, ""normalized_score"": 0.68, ""normalized_rounded"": 1}, ""locked"": {""actual_score"": 11.0, ""normalized_score"": 0.22, ""normalized_rounded"": 0}, ""i"": {""actual_score"": 82.0, ""normalized_score"": 1.64, ""normalized_rounded"": 2}, ""can"": {""actual_score"": 85.0, ""normalized_score"": 1.7, ""normalized_rounded"": 2}, ""open"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}}",3.86,rehma,,1025327,3167,6674,2025-06-25 15:44:17.599,grade1_profile30482_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1gvrL058RUiu13T9smsyocuG0uwy2TN1T/view?usp=drivesdk,3.86,Faisalabad,Oxford Grammar School,It's locked. I can open it. ,1
30482,It's locked. I can open it.,2,,pre,It's lock I can open it,It's locked i can open it,11.0,12,"{""it's"": 2, ""locked"": 1, ""i"": 2, ""can"": 2, ""open"": 2, ""it"": 2}","{""it's"": {""actual_score"": 34.0, ""normalized_score"": 0.68, ""normalized_rounded"": 1}, ""locked"": {""actual_score"": 11.0, ""normalized_score"": 0.22, ""normalized_rounded"": 0}, ""i"": {""actual_score"": 82.0, ""normalized_score"": 1.64, ""normalized_rounded"": 2}, ""can"": {""actual_score"": 85.0, ""normalized_score"": 1.7, ""normalized_rounded"": 2}, ""open"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}}",3.86,salman,,1025327,3167,6674,2025-06-25 15:44:17.599,grade1_profile30482_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1gvrL058RUiu13T9smsyocuG0uwy2TN1T/view?usp=drivesdk,3.86,Faisalabad,Oxford Grammar School,It's locked. I can open it. ,1
30482,Come on. We can do it together.,1,,post,Come on We can do it  together,Come on we can do it together,14.0,14,"{""come"": 2, ""on"": 2, ""we"": 2, ""can"": 2, ""do"": 2, ""it"": 2, ""together"": 2}","{""come"": {""actual_score"": 26.0, ""normalized_score"": 0.52, ""normalized_rounded"": 1}, ""on"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""we"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""can"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""do"": {""actual_score"": 79.0, ""normalized_score"": 1.58, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""together"": {""actual_score"": 64.0, ""normalized_score"": 1.28, ""normalized_rounded"": 1}}",2.95,anum,,1735911,4248,7979,2025-08-20 03:08:48.954,grade1_profile30482_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1E6BO9PsBooOo1yTOC5kyYQR9p6VRheH6/view?usp=drivesdk,2.95,Faisalabad,Oxford Grammar School,Come on. We can do it  together.,1
30482,It's locked. I can open it.,2,,post,It's look I can open it,It's locked i can open,11.0,12,"{""it's"": 2, ""locked"": 1, ""i"": 2, ""can"": 2, ""open"": 2, ""it"": 2}","{""it's"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""locked"": {""actual_score"": 52.0, ""normalized_score"": 1.04, ""normalized_rounded"": 1}, ""i"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""can"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""open"": {""actual_score"": 53.0, ""normalized_score"": 1.06, ""normalized_rounded"": 1}}",2.18,salman,,1735913,4248,7983,2025-08-20 03:09:27.253,grade1_profile30482_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/19e6N8XP7yqS6SS1zHrte76Fr1kdYkFQ4/view?usp=drivesdk,2.18,Faisalabad,Oxford Grammar School,It's locked. I can open it. ,1
28432,It's locked. I can open it.,2,,pre,It's locked I can open it,It's locked i can open it,12.0,12,"{""it's"": 2, ""locked"": 2, ""i"": 2, ""can"": 2, ""open"": 2, ""it"": 2}","{""it's"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""locked"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""i"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""can"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""open"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}}",3.23,rehma,,1020643,3167,6674,2025-06-25 05:43:54.368,grade1_profile28432_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1qrXXoYHxFebjfanwCcHc8vG8uSlIIQY-/view?usp=drivesdk,3.23,Faisalabad,Oxford Grammar School,It's locked. I can open it. ,1
28432,This is Zara. She loves to draw. This is Faiz. He loves to build things.,3,,pre,This is Zara She loves to draw This is Faiza Faiz He loves to build things,This is zara she loves to draw this is faiz zara faiz he loves to build things,29.0,30,"{""this"": 2, ""is"": 2, ""zara"": 2, ""she"": 2, ""loves"": 2, ""to"": 2, ""draw"": 2, ""this.1"": 2, ""is.1"": 2, ""faiz"": 1, ""he"": 2, ""loves.1"": 2, ""to.1"": 2, ""build"": 2, ""things"": 2}","{""this"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""is"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""zara"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""she"": {""actual_score"": 76.0, ""normalized_score"": 1.52, ""normalized_rounded"": 2}, ""loves"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""to"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""draw"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""faiz"": {""actual_score"": 73.0, ""normalized_score"": 1.46, ""normalized_rounded"": 1}, ""he"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""build"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""things"": {""actual_score"": 79.0, ""normalized_score"": 1.58, ""normalized_rounded"": 2}}",12.9,ali,Parent helping in background.,1020656,3167,6677,2025-06-25 05:45:07.503,grade1_profile28432_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1vmaPZLBvV0X7lJkKhUTlhOil0bh_MheW/view?usp=drivesdk,12.9,Faisalabad,Oxford Grammar School,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,1
28432,It's locked. I can open it.,2,,post,It's locked I can open it,It's locked i can open it,12.0,12,"{""it's"": 2, ""locked"": 2, ""i"": 2, ""can"": 2, ""open"": 2, ""it"": 2}","{""it's"": {""actual_score"": 26.0, ""normalized_score"": 0.52, ""normalized_rounded"": 1}, ""locked"": {""actual_score"": 59.0, ""normalized_score"": 1.18, ""normalized_rounded"": 1}, ""i"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""can"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""open"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}}",2.03,rehma,,1507536,4248,7983,2025-07-25 04:27:02.838,grade1_profile28432_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1QbD9lX4ELjjGb1G6xlPCZUhyY9158_d5/view?usp=drivesdk,2.03,Faisalabad,Oxford Grammar School,It's locked. I can open it. ,1
28432,This is Zara. She loves to draw. This is Faiz. He loves to build things.,3,,post,This is Zara She loves to draw This is Faiz He loves to build things,This is zara she loves to draw this is faiz he loves to build things,30.0,30,"{""this"": 2, ""is"": 2, ""zara"": 2, ""she"": 2, ""loves"": 2, ""to"": 2, ""draw"": 2, ""this.1"": 2, ""is.1"": 2, ""faiz"": 2, ""he"": 2, ""loves.1"": 2, ""to.1"": 2, ""build"": 2, ""things"": 2}","{""this"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""is"": {""actual_score"": 82.0, ""normalized_score"": 1.64, ""normalized_rounded"": 2}, ""zara"": {""actual_score"": 85.0, ""normalized_score"": 1.7, ""normalized_rounded"": 2}, ""she"": {""actual_score"": 76.0, ""normalized_score"": 1.52, ""normalized_rounded"": 2}, ""loves"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""to"": {""actual_score"": 82.0, ""normalized_score"": 1.64, ""normalized_rounded"": 2}, ""draw"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""faiz"": {""actual_score"": 49.0, ""normalized_score"": 0.98, ""normalized_rounded"": 1}, ""he"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""build"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""things"": {""actual_score"": 79.0, ""normalized_score"": 1.58, ""normalized_rounded"": 2}}",9.2,salman,,1507562,4248,7982,2025-07-25 04:28:43.387,grade1_profile28432_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1_sSjJMh__RfRZwRHiv9zGi8tFPLyFUuV/view?usp=drivesdk,9.2,Faisalabad,Oxford Grammar School,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,1
28466,Come on. We can do it together.,1,,pre,On We can do it togather,Come on we can do it together,11.0,14,"{""come"": 0, ""on"": 2, ""we"": 2, ""can"": 2, ""do"": 2, ""it"": 2, ""together"": 1}","{""come"": {""actual_score"": 68.0, ""normalized_score"": 1.36, ""normalized_rounded"": 1}, ""on"": {""actual_score"": 53.0, ""normalized_score"": 1.06, ""normalized_rounded"": 1}, ""we"": {""actual_score"": 73.0, ""normalized_score"": 1.46, ""normalized_rounded"": 1}, ""can"": {""actual_score"": 69.0, ""normalized_score"": 1.38, ""normalized_rounded"": 1}, ""do"": {""actual_score"": 85.0, ""normalized_score"": 1.7, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""together"": {""actual_score"": 53.0, ""normalized_score"": 1.06, ""normalized_rounded"": 1}}",4.45,anum,,1024752,3167,6675,2025-06-25 12:47:11.897,grade1_profile28466_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1y534xY1tydPx33yVI4kF_a63jsfpAsZr/view?usp=drivesdk,4.45,Gujrat,The Educators,Come on. We can do it  together.,1
28466,It's locked. I can open it.,2,,post,It's locked I can open,It's locked i can open,10.0,12,"{""it's"": 2, ""locked"": 2, ""i"": 2, ""can"": 2, ""open"": 2, ""it"": 0}","{""it's"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""locked"": {""actual_score"": 61.0, ""normalized_score"": 1.22, ""normalized_rounded"": 1}, ""i"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""can"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""open"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}}",2.68,rehma,,1530400,4248,7983,2025-07-25 13:41:13.954,grade1_profile28466_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1zRY6PW7IAezdnV4uTAT0RM8Ws43LLViP/view?usp=drivesdk,2.68,Gujrat,The Educators,It's locked. I can open it. ,1
28375,It's locked. I can open it.,2,,pre,-,It's locked i can,0.0,0,{},"{""it's"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""locked"": {""actual_score"": 57.0, ""normalized_score"": 1.14, ""normalized_rounded"": 1}, ""i"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""can"": {""actual_score"": 70.0, ""normalized_score"": 1.4, ""normalized_rounded"": 1}}",4.72,rehma,e1,1099568,3167,6674,2025-07-03 07:02:27.377,grade1_profile28375_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1KFpOLki5lK66HELM5Pr37EYPFqd5GRh2/view?usp=drivesdk,4.72,Faisalabad,Oxford Grammar School,It's locked. I can open it. ,1
28375,Come on. We can do it together.,1,,post,Come on we can do it together,Come on we can do it together,14.0,14,"{""come"": 2, ""on"": 2, ""we"": 2, ""can"": 2, ""do"": 2, ""it"": 2, ""together"": 2}","{""come"": {""actual_score"": 16.0, ""normalized_score"": 0.32, ""normalized_rounded"": 0}, ""on"": {""actual_score"": 79.0, ""normalized_score"": 1.58, ""normalized_rounded"": 2}, ""we"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""can"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""do"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""together"": {""actual_score"": 48.0, ""normalized_score"": 0.96, ""normalized_rounded"": 1}}",3.83,salman,,1508565,4248,7979,2025-07-25 05:03:22.318,grade1_profile28375_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1ThkD0ZFa96gv1OKqBOIxV7WMpBryAKJ_/view?usp=drivesdk,3.83,Faisalabad,Oxford Grammar School,Come on. We can do it  together.,1
28375,It's locked. I can open it.,2,,post,It is a loocked I can open it,It it's locked i can open it,10.0,12,"{""it's"": 1, ""locked"": 1, ""i"": 2, ""can"": 2, ""open"": 2, ""it"": 2}","{""it"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""it's"": {""actual_score"": 58.0, ""normalized_score"": 1.16, ""normalized_rounded"": 1}, ""locked"": {""actual_score"": 44.0, ""normalized_score"": 0.88, ""normalized_rounded"": 1}, ""i"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""can"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""open"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}}",3.05,anum,,1508603,4248,7983,2025-07-25 05:04:15.231,grade1_profile28375_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1v16a9lrQQwaewpvSiPRXmSvyaoqhNwFo/view?usp=drivesdk,3.05,Faisalabad,Oxford Grammar School,It's locked. I can open it. ,1
30506,It's locked. I can open it.,2,,pre,It's lock I can open it,It's locked i can open it,10.0,12,"{""it's"": 2, ""locked"": 0, ""i"": 2, ""can"": 2, ""open"": 2, ""it"": 2}","{""it's"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""locked"": {""actual_score"": 63.0, ""normalized_score"": 1.26, ""normalized_rounded"": 1}, ""i"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""can"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""open"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}}",2.88,rehma,,1021845,3167,6674,2025-06-25 07:30:29.303,grade1_profile30506_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1cQsOYU8aHJzNNgaobJZBq2-rx076ByYM/view?usp=drivesdk,2.88,Karachi,Frobels School,It's locked. I can open it. ,1
30506,It's locked. I can open it.,2,,post,Look I can open it,It's locked i can open it,8.0,12,"{""it's"": 0, ""locked"": 0, ""i"": 2, ""can"": 2, ""open"": 2, ""it"": 2}","{""it's"": {""actual_score"": 76.0, ""normalized_score"": 1.52, ""normalized_rounded"": 2}, ""locked"": {""actual_score"": 54.0, ""normalized_score"": 1.08, ""normalized_rounded"": 1}, ""i"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""can"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""open"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}}",3.41,rehma,,1516074,4248,7983,2025-07-25 07:29:07.995,grade1_profile30506_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1CaIaAzRPua8orJD3bBligABK75L9AmnJ/view?usp=drivesdk,3.41,Karachi,Frobels School,It's locked. I can open it. ,1
28519,Come on. We can do it together.,1,,pre,Come on We can do it together,Come on we can do it together,14.0,14,"{""come"": 2, ""on"": 2, ""we"": 2, ""can"": 2, ""do"": 2, ""it"": 2, ""together"": 2}","{""come"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""on"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""we"": {""actual_score"": 97.0, ""normalized_score"": 1.94, ""normalized_rounded"": 2}, ""can"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""do"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""together"": {""actual_score"": 59.0, ""normalized_score"": 1.18, ""normalized_rounded"": 1}}",4.29,rehma,,1020610,3167,6675,2025-06-25 05:39:22.229,grade1_profile28519_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1He-oMjYz_2xB_fMXyUktT6TBEuI5o0PH/view?usp=drivesdk,4.29,Rawalpindi,Grammar School Rawalpindi,Come on. We can do it  together.,1
28519,It's locked. I can open it.,2,,pre,Its lock duh we khan open it,Locked can open it,8.0,12,"{""it's"": 2, ""locked"": 1, ""i"": 0, ""can"": 1, ""open"": 2, ""it"": 2}","{""locked"": {""actual_score"": 60.0, ""normalized_score"": 1.2, ""normalized_rounded"": 1}, ""can"": {""actual_score"": 79.0, ""normalized_score"": 1.58, ""normalized_rounded"": 2}, ""open"": {""actual_score"": 85.0, ""normalized_score"": 1.7, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}}",5.17,semal,,1020614,3167,6674,2025-06-25 05:41:11.310,grade1_profile28519_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1RY60i8XHIX_OZVpauyaQOj48zUue6bix/view?usp=drivesdk,5.17,Rawalpindi,Grammar School Rawalpindi,It's locked. I can open it. ,1
28519,It's locked. I can open it.,2,,post,It's locked I can open it,It's locked i can open it,12.0,12,"{""it's"": 2, ""locked"": 2, ""i"": 2, ""can"": 2, ""open"": 2, ""it"": 2}","{""it's"": {""actual_score"": 44.0, ""normalized_score"": 0.88, ""normalized_rounded"": 1}, ""locked"": {""actual_score"": 60.0, ""normalized_score"": 1.2, ""normalized_rounded"": 1}, ""i"": {""actual_score"": 91.0, ""normalized_score"": 1.82, ""normalized_rounded"": 2}, ""can"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""open"": {""actual_score"": 88.0, ""normalized_score"": 1.76, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}}",3.98,rehma,,1509896,4248,7983,2025-07-25 05:35:50.673,grade1_profile28519_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/17Hy0y7y-DV8OYcm-FLPnTczLsxM-v02s/view?usp=drivesdk,3.98,Rawalpindi,Grammar School Rawalpindi,It's locked. I can open it. ,1
28359,It's locked. I can open it.,2,,pre,It's lock locked I can open it,It's locked locked i can open it,12.0,12,"{""it's"": 2, ""locked"": 2, ""i"": 2, ""can"": 2, ""open"": 2, ""it"": 2}","{""it's"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""locked"": {""actual_score"": 59.0, ""normalized_score"": 1.18, ""normalized_rounded"": 1}, ""i"": {""actual_score"": 94.0, ""normalized_score"": 1.88, ""normalized_rounded"": 2}, ""can"": {""actual_score"": 79.0, ""normalized_score"": 1.58, ""normalized_rounded"": 2}, ""open"": {""actual_score"": 82.0, ""normalized_score"": 1.64, ""normalized_rounded"": 2}, ""it"": {""actual_score"": 100.0, ""normalized_score"": 2.0, ""normalized_rounded"": 2}}",7.27,salman,,1065668,3167,6674,2025-07-01 06:32:59.345,grade1_profile28359_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1GLY04_qAo9OnXLWhmb2KfbdNWpPMAPYu/view?usp=drivesdk,7.27,Faisalabad,Oxford Grammar School,It's locked. I can open it. ,1
28359,Come on. We can do it together.,1,,post,Can on we can,Can on we can,5.0,14,"{""come"": 0, ""on"": 2, ""we"": 2, ""can"": 1, ""do"": 0, ""it"": 0, ""together"": 0}","{""can"": {""actual_score"": 79.0, ""normalized_score"": 1.58, ""normalized_rounded"": 2}, ""on"": {""actual_score"": 47.0, ""normalized_score"": 0.94, ""normalized_rounded"": 1}, ""we"": {""actual_score"": 62.0, ""normalized_score"": 1.24, ""normalized_rounded"": 1}}",2.39,ali,,1571076,4248,7979,2025-07-28 12:30:51.205,grade1_profile28359_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1QFyVCwzoY7mY-I5ovPgrAmQbh8NCL2P-/view?usp=drivesdk,2.39,Faisalabad,Oxford Grammar School,Come on. We can do it  together.,1
