audio_file_name,profile_id,pre_or_post,question_clean,word,word_position,total_ref_words,scorer,score,score_binary
grade1_profile31204_q3_LP_20251122_101304.mp3,31204,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,he,10,15,Rukhshan,2,1
grade1_profile31204_q3_LP_20251122_101304.mp3,31204,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,loves,11,15,Rukhshan,2,1
grade1_profile31204_q3_LP_20251122_101304.mp3,31204,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,to,12,15,Rukhshan,2,1
grade1_profile31204_q3_LP_20251122_101304.mp3,31204,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,build,13,15,Rukhshan,0,0
grade1_profile31204_q3_LP_20251122_101304.mp3,31204,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,things,14,15,Rukhshan,2,1
grade1_profile28401_q3_LP_20251122_101304.mp3,28401,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,this,0,15,Dania,2,1
grade1_profile28401_q3_LP_20251122_101304.mp3,28401,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,is,1,15,Dania,2,1
grade1_profile28401_q3_LP_20251122_101304.mp3,28401,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,zara,2,15,Dania,2,1
grade1_profile28401_q3_LP_20251122_101304.mp3,28401,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,she,3,15,Dania,2,1
grade1_profile28401_q3_LP_20251122_101304.mp3,28401,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,loves,4,15,Dania,2,1
grade1_profile28401_q3_LP_20251122_101304.mp3,28401,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,to,5,15,Dania,2,1
grade1_profile28401_q3_LP_20251122_101304.mp3,28401,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,draw,6,15,Dania,2,1
grade1_profile28401_q3_LP_20251122_101304.mp3,28401,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,this,7,15,Dania,2,1
grade1_profile28401_q3_LP_20251122_101304.mp3,28401,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,is,8,15,Dania,2,1
grade1_profile28401_q3_LP_20251122_101304.mp3,28401,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,faiz,9,15,Dania,0,0
grade1_profile28401_q3_LP_20251122_101304.mp3,28401,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,he,10,15,Dania,2,1
grade1_profile28401_q3_LP_20251122_101304.mp3,28401,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,loves,11,15,Dania,2,1
grade1_profile28401_q3_LP_20251122_101304.mp3,28401,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,to,12,15,Dania,2,1
grade1_profile28401_q3_LP_20251122_101304.mp3,28401,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,build,13,15,Dania,2,1
grade1_profile28401_q3_LP_20251122_101304.mp3,28401,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,things,14,15,Dania,2,1
grade1_profile31205_q3_LP_20251122_101304.mp3,31205,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,this,0,15,Dania,2,1
grade1_profile31205_q3_LP_20251122_101304.mp3,31205,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,is,1,15,Dania,2,1
grade1_profile31205_q3_LP_20251122_101304.mp3,31205,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,zara,2,15,Dania,2,1
grade1_profile31205_q3_LP_20251122_101304.mp3,31205,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,she,3,15,Dania,2,1
grade1_profile31205_q3_LP_20251122_101304.mp3,31205,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,loves,4,15,Dania,2,1
grade1_profile31205_q3_LP_20251122_101304.mp3,31205,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,to,5,15,Dania,2,1
grade1_profile31205_q3_LP_20251122_101304.mp3,31205,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,draw,6,15,Dania,2,1
grade1_profile31205_q3_LP_20251122_101304.mp3,31205,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,this,7,15,Dania,2,1
grade1_profile31205_q3_LP_20251122_101304.mp3,31205,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,is,8,15,Dania,2,1
grade1_profile31205_q3_LP_20251122_101304.mp3,31205,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,faiz,9,15,Dania,2,1
grade1_profile31205_q3_LP_20251122_101304.mp3,31205,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,he,10,15,Dania,2,1
grade1_profile31205_q3_LP_20251122_101304.mp3,31205,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,loves,11,15,Dania,2,1
grade1_profile31205_q3_LP_20251122_101304.mp3,31205,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,to,12,15,Dania,2,1
grade1_profile31205_q3_LP_20251122_101304.mp3,31205,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,build,13,15,Dania,0,0
grade1_profile31205_q3_LP_20251122_101304.mp3,31205,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,things,14,15,Dania,2,1
grade1_profile28471_q3_QK_20251122_101834.mp3,28471,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,this,0,15,Rukhshan,2,1
grade1_profile28471_q3_QK_20251122_101834.mp3,28471,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,is,1,15,Rukhshan,2,1
grade1_profile28471_q3_QK_20251122_101834.mp3,28471,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,zara,2,15,Rukhshan,2,1
grade1_profile28471_q3_QK_20251122_101834.mp3,28471,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,she,3,15,Rukhshan,2,1
grade1_profile28471_q3_QK_20251122_101834.mp3,28471,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,loves,4,15,Rukhshan,0,0
grade1_profile28471_q3_QK_20251122_101834.mp3,28471,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,to,5,15,Rukhshan,2,1
grade1_profile28471_q3_QK_20251122_101834.mp3,28471,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,draw,6,15,Rukhshan,2,1
grade1_profile28471_q3_QK_20251122_101834.mp3,28471,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,this,7,15,Rukhshan,2,1
grade1_profile28471_q3_QK_20251122_101834.mp3,28471,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,is,8,15,Rukhshan,2,1
grade1_profile28471_q3_QK_20251122_101834.mp3,28471,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,faiz,9,15,Rukhshan,0,0
grade1_profile28471_q3_QK_20251122_101834.mp3,28471,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,he,10,15,Rukhshan,2,1
grade1_profile28471_q3_QK_20251122_101834.mp3,28471,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,loves,11,15,Rukhshan,2,1
grade1_profile28471_q3_QK_20251122_101834.mp3,28471,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,to,12,15,Rukhshan,2,1
grade1_profile28471_q3_QK_20251122_101834.mp3,28471,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,build,13,15,Rukhshan,2,1
grade1_profile28471_q3_QK_20251122_101834.mp3,28471,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,things,14,15,Rukhshan,2,1
grade1_profile28423_q3_LP_20251122_101304.mp3,28423,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,this,0,15,Rukhshan,2,1
grade1_profile28423_q3_LP_20251122_101304.mp3,28423,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,is,1,15,Rukhshan,2,1
grade1_profile28423_q3_LP_20251122_101304.mp3,28423,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,zara,2,15,Rukhshan,2,1
grade1_profile28423_q3_LP_20251122_101304.mp3,28423,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,she,3,15,Rukhshan,2,1
grade1_profile28423_q3_LP_20251122_101304.mp3,28423,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,loves,4,15,Rukhshan,2,1
grade1_profile28423_q3_LP_20251122_101304.mp3,28423,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,to,5,15,Rukhshan,2,1
grade1_profile28423_q3_LP_20251122_101304.mp3,28423,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,draw,6,15,Rukhshan,2,1
grade1_profile28423_q3_LP_20251122_101304.mp3,28423,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,this,7,15,Rukhshan,2,1
grade1_profile28423_q3_LP_20251122_101304.mp3,28423,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,is,8,15,Rukhshan,2,1
grade1_profile28423_q3_LP_20251122_101304.mp3,28423,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,faiz,9,15,Rukhshan,2,1
grade1_profile28423_q3_LP_20251122_101304.mp3,28423,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,he,10,15,Rukhshan,2,1
grade1_profile28423_q3_LP_20251122_101304.mp3,28423,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,loves,11,15,Rukhshan,2,1
grade1_profile28423_q3_LP_20251122_101304.mp3,28423,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,to,12,15,Rukhshan,2,1
grade1_profile28423_q3_LP_20251122_101304.mp3,28423,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,build,13,15,Rukhshan,2,1
grade1_profile28423_q3_LP_20251122_101304.mp3,28423,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,things,14,15,Rukhshan,2,1
grade1_profile28466_q3_QK_20251122_101834.mp3,28466,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,this,0,15,Dania,2,1
grade1_profile28466_q3_QK_20251122_101834.mp3,28466,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,is,1,15,Dania,2,1
grade1_profile28466_q3_QK_20251122_101834.mp3,28466,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,zara,2,15,Dania,2,1
grade1_profile28466_q3_QK_20251122_101834.mp3,28466,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,she,3,15,Dania,2,1
grade1_profile28466_q3_QK_20251122_101834.mp3,28466,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,loves,4,15,Dania,2,1
grade1_profile28466_q3_QK_20251122_101834.mp3,28466,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,to,5,15,Dania,2,1
grade1_profile28466_q3_QK_20251122_101834.mp3,28466,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,draw,6,15,Dania,2,1
grade1_profile28466_q3_QK_20251122_101834.mp3,28466,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,this,7,15,Dania,2,1
grade1_profile28466_q3_QK_20251122_101834.mp3,28466,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,is,8,15,Dania,2,1
grade1_profile28466_q3_QK_20251122_101834.mp3,28466,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,faiz,9,15,Dania,2,1
grade1_profile28466_q3_QK_20251122_101834.mp3,28466,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,he,10,15,Dania,2,1
grade1_profile28466_q3_QK_20251122_101834.mp3,28466,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,loves,11,15,Dania,2,1
grade1_profile28466_q3_QK_20251122_101834.mp3,28466,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,to,12,15,Dania,2,1
grade1_profile28466_q3_QK_20251122_101834.mp3,28466,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,build,13,15,Dania,2,1
grade1_profile28466_q3_QK_20251122_101834.mp3,28466,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,things,14,15,Dania,2,1
grade1_profile28352_q3_LP_20251122_101304.mp3,28352,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,this,0,15,Dania,2,1
grade1_profile28352_q3_LP_20251122_101304.mp3,28352,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,is,1,15,Dania,2,1
grade1_profile28352_q3_LP_20251122_101304.mp3,28352,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,zara,2,15,Dania,2,1
grade1_profile28352_q3_LP_20251122_101304.mp3,28352,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,she,3,15,Dania,2,1
grade1_profile28352_q3_LP_20251122_101304.mp3,28352,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,loves,4,15,Dania,2,1
grade1_profile28352_q3_LP_20251122_101304.mp3,28352,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,to,5,15,Dania,2,1
grade1_profile28352_q3_LP_20251122_101304.mp3,28352,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,draw,6,15,Dania,2,1
grade1_profile28352_q3_LP_20251122_101304.mp3,28352,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,this,7,15,Dania,2,1
grade1_profile28352_q3_LP_20251122_101304.mp3,28352,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,is,8,15,Dania,2,1
grade1_profile28352_q3_LP_20251122_101304.mp3,28352,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,faiz,9,15,Dania,2,1
grade1_profile28352_q3_LP_20251122_101304.mp3,28352,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,he,10,15,Dania,2,1
grade1_profile28352_q3_LP_20251122_101304.mp3,28352,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,loves,11,15,Dania,2,1
grade1_profile28352_q3_LP_20251122_101304.mp3,28352,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,to,12,15,Dania,2,1
grade1_profile28352_q3_LP_20251122_101304.mp3,28352,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,build,13,15,Dania,2,1
grade1_profile28352_q3_LP_20251122_101304.mp3,28352,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,things,14,15,Dania,2,1
grade1_profile28345_q3_LP_20251122_101304.mp3,28345,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,this,0,15,Amna,2,1
grade1_profile28345_q3_LP_20251122_101304.mp3,28345,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,is,1,15,Amna,2,1
grade1_profile28345_q3_LP_20251122_101304.mp3,28345,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,zara,2,15,Amna,2,1
grade1_profile28345_q3_LP_20251122_101304.mp3,28345,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,she,3,15,Amna,2,1
grade1_profile28345_q3_LP_20251122_101304.mp3,28345,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,loves,4,15,Amna,2,1
grade1_profile28345_q3_LP_20251122_101304.mp3,28345,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,to,5,15,Amna,2,1
grade1_profile28345_q3_LP_20251122_101304.mp3,28345,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,draw,6,15,Amna,2,1
grade1_profile28345_q3_LP_20251122_101304.mp3,28345,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,this,7,15,Amna,2,1
grade1_profile28345_q3_LP_20251122_101304.mp3,28345,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,is,8,15,Amna,2,1
grade1_profile28345_q3_LP_20251122_101304.mp3,28345,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,faiz,9,15,Amna,2,1
grade1_profile28345_q3_LP_20251122_101304.mp3,28345,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,he,10,15,Amna,2,1
grade1_profile28345_q3_LP_20251122_101304.mp3,28345,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,loves,11,15,Amna,2,1
grade1_profile28345_q3_LP_20251122_101304.mp3,28345,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,to,12,15,Amna,2,1
grade1_profile28345_q3_LP_20251122_101304.mp3,28345,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,build,13,15,Amna,2,1
grade1_profile28345_q3_LP_20251122_101304.mp3,28345,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,things,14,15,Amna,2,1
grade1_profile28475_q3_QK_20251122_101834.mp3,28475,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,this,0,15,Amna,2,1
grade1_profile28475_q3_QK_20251122_101834.mp3,28475,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,is,1,15,Amna,2,1
grade1_profile28475_q3_QK_20251122_101834.mp3,28475,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,zara,2,15,Amna,2,1
grade1_profile28475_q3_QK_20251122_101834.mp3,28475,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,she,3,15,Amna,2,1
grade1_profile28475_q3_QK_20251122_101834.mp3,28475,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,loves,4,15,Amna,0,0
grade1_profile28475_q3_QK_20251122_101834.mp3,28475,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,to,5,15,Amna,2,1
grade1_profile28475_q3_QK_20251122_101834.mp3,28475,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,draw,6,15,Amna,2,1
grade1_profile28475_q3_QK_20251122_101834.mp3,28475,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,this,7,15,Amna,2,1
grade1_profile28475_q3_QK_20251122_101834.mp3,28475,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,is,8,15,Amna,2,1
grade1_profile28475_q3_QK_20251122_101834.mp3,28475,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,faiz,9,15,Amna,2,1
grade1_profile28475_q3_QK_20251122_101834.mp3,28475,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,he,10,15,Amna,2,1
grade1_profile28475_q3_QK_20251122_101834.mp3,28475,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,loves,11,15,Amna,0,0
grade1_profile28475_q3_QK_20251122_101834.mp3,28475,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,to,12,15,Amna,2,1
grade1_profile28475_q3_QK_20251122_101834.mp3,28475,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,build,13,15,Amna,2,1
grade1_profile28475_q3_QK_20251122_101834.mp3,28475,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,things,14,15,Amna,2,1
grade1_profile28468_q3_LP_20251122_101304.mp3,28468,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,this,0,15,Dania,2,1
grade1_profile28468_q3_LP_20251122_101304.mp3,28468,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,is,1,15,Dania,2,1
grade1_profile28468_q3_LP_20251122_101304.mp3,28468,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,zara,2,15,Dania,2,1
grade1_profile28468_q3_LP_20251122_101304.mp3,28468,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,she,3,15,Dania,2,1
grade1_profile28468_q3_LP_20251122_101304.mp3,28468,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,loves,4,15,Dania,0,0
grade1_profile28468_q3_LP_20251122_101304.mp3,28468,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,to,5,15,Dania,0,0
grade1_profile28468_q3_LP_20251122_101304.mp3,28468,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,draw,6,15,Dania,2,1
grade1_profile28468_q3_LP_20251122_101304.mp3,28468,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,this,7,15,Dania,2,1
grade1_profile28468_q3_LP_20251122_101304.mp3,28468,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,is,8,15,Dania,2,1
grade1_profile28468_q3_LP_20251122_101304.mp3,28468,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,faiz,9,15,Dania,0,0
grade1_profile28468_q3_LP_20251122_101304.mp3,28468,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,he,10,15,Dania,2,1
grade1_profile28468_q3_LP_20251122_101304.mp3,28468,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,loves,11,15,Dania,0,0
grade1_profile28468_q3_LP_20251122_101304.mp3,28468,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,to,12,15,Dania,2,1
grade1_profile28468_q3_LP_20251122_101304.mp3,28468,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,build,13,15,Dania,2,1
grade1_profile28468_q3_LP_20251122_101304.mp3,28468,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,things,14,15,Dania,0,0
grade1_profile28444_q3_QK_20251122_101834.mp3,28444,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,this,0,15,Dania,2,1
grade1_profile28444_q3_QK_20251122_101834.mp3,28444,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,is,1,15,Dania,2,1
grade1_profile28444_q3_QK_20251122_101834.mp3,28444,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,zara,2,15,Dania,2,1
grade1_profile28444_q3_QK_20251122_101834.mp3,28444,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,she,3,15,Dania,2,1
grade1_profile28444_q3_QK_20251122_101834.mp3,28444,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,loves,4,15,Dania,2,1
grade1_profile28444_q3_QK_20251122_101834.mp3,28444,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,to,5,15,Dania,2,1
grade1_profile28444_q3_QK_20251122_101834.mp3,28444,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,draw,6,15,Dania,2,1
grade1_profile28444_q3_QK_20251122_101834.mp3,28444,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,this,7,15,Dania,2,1
grade1_profile28444_q3_QK_20251122_101834.mp3,28444,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,is,8,15,Dania,2,1
grade1_profile28444_q3_QK_20251122_101834.mp3,28444,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,faiz,9,15,Dania,2,1
grade1_profile28444_q3_QK_20251122_101834.mp3,28444,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,he,10,15,Dania,2,1
grade1_profile28444_q3_QK_20251122_101834.mp3,28444,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,loves,11,15,Dania,2,1
grade1_profile28444_q3_QK_20251122_101834.mp3,28444,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,to,12,15,Dania,2,1
grade1_profile28444_q3_QK_20251122_101834.mp3,28444,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,build,13,15,Dania,2,1
grade1_profile28444_q3_QK_20251122_101834.mp3,28444,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,things,14,15,Dania,2,1
grade1_profile28470_q3_LP_20251122_101304.mp3,28470,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,this,0,15,Rukhshan,2,1
grade1_profile28470_q3_LP_20251122_101304.mp3,28470,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,is,1,15,Rukhshan,2,1
grade1_profile28470_q3_LP_20251122_101304.mp3,28470,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,zara,2,15,Rukhshan,0,0
grade1_profile28470_q3_LP_20251122_101304.mp3,28470,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,she,3,15,Rukhshan,2,1
grade1_profile28470_q3_LP_20251122_101304.mp3,28470,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,loves,4,15,Rukhshan,0,0
grade1_profile28470_q3_LP_20251122_101304.mp3,28470,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,to,5,15,Rukhshan,2,1
grade1_profile28470_q3_LP_20251122_101304.mp3,28470,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,draw,6,15,Rukhshan,2,1
grade1_profile28470_q3_LP_20251122_101304.mp3,28470,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,this,7,15,Rukhshan,0,0
grade1_profile28470_q3_LP_20251122_101304.mp3,28470,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,is,8,15,Rukhshan,2,1
grade1_profile28470_q3_LP_20251122_101304.mp3,28470,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,faiz,9,15,Rukhshan,2,1
grade1_profile28470_q3_LP_20251122_101304.mp3,28470,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,he,10,15,Rukhshan,2,1
grade1_profile28470_q3_LP_20251122_101304.mp3,28470,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,loves,11,15,Rukhshan,0,0
grade1_profile28470_q3_LP_20251122_101304.mp3,28470,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,to,12,15,Rukhshan,2,1
grade1_profile28470_q3_LP_20251122_101304.mp3,28470,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,build,13,15,Rukhshan,0,0
grade1_profile28470_q3_LP_20251122_101304.mp3,28470,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,things,14,15,Rukhshan,0,0
grade1_profile28493_q3_QK_20251122_101834.mp3,28493,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,this,0,15,Rukhshan,2,1
grade1_profile28493_q3_QK_20251122_101834.mp3,28493,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,is,1,15,Rukhshan,2,1
grade1_profile28493_q3_QK_20251122_101834.mp3,28493,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,zara,2,15,Rukhshan,2,1
grade1_profile28493_q3_QK_20251122_101834.mp3,28493,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,she,3,15,Rukhshan,2,1
grade1_profile28493_q3_QK_20251122_101834.mp3,28493,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,loves,4,15,Rukhshan,0,0
grade1_profile28493_q3_QK_20251122_101834.mp3,28493,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,to,5,15,Rukhshan,2,1
grade1_profile28493_q3_QK_20251122_101834.mp3,28493,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,draw,6,15,Rukhshan,2,1
grade1_profile28493_q3_QK_20251122_101834.mp3,28493,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,this,7,15,Rukhshan,0,0
grade1_profile28493_q3_QK_20251122_101834.mp3,28493,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,is,8,15,Rukhshan,2,1
grade1_profile28493_q3_QK_20251122_101834.mp3,28493,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,faiz,9,15,Rukhshan,2,1
grade1_profile28493_q3_QK_20251122_101834.mp3,28493,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,he,10,15,Rukhshan,2,1
grade1_profile28493_q3_QK_20251122_101834.mp3,28493,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,loves,11,15,Rukhshan,0,0
grade1_profile28493_q3_QK_20251122_101834.mp3,28493,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,to,12,15,Rukhshan,2,1
grade1_profile28493_q3_QK_20251122_101834.mp3,28493,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,build,13,15,Rukhshan,2,1
grade1_profile28493_q3_QK_20251122_101834.mp3,28493,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,things,14,15,Rukhshan,2,1
