audio_file_name,question,grader,ai_model,human_transcription,ai_transcription,wer
grade1_profile30472_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Amna,gemini-3.1-pro,This is Zara. She love to drawing. This is Faaz. He love to big thing,"This is Zara, she love to draw. This is Fahad, he love to make make things.",0.3333333333333333
grade1_profile30472_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Amna,sarvam,This is Zara. She love to drawing. This is Faaz. He love to big thing,"This is Zara, she love to drawing. This is Fahad, he love to big big things.",0.2
grade1_profile28463_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Semal,scribe_v2,This is Zara. She love to draw. Is this is Faiz. He love to building build thing build things.,"This is Zara. She love to draw. Is this is Faiz. He love to building, building, build thing.",0.15789473684210525
grade1_profile28463_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rehma,scribe_v2,This is Zara. She laf to drraw. Is this is Faiz. He laf to building build thing build thing,"This is Zara. She love to draw. Is this is Faiz. He love to building, building, build thing.",0.2631578947368421
grade1_profile28463_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Semal,gemini-3-pro,This is Zara. She love to draw. Is this is Faiz. He love to building build thing build things.,This is Zara she love to draw is this is Faiz he love to building build thing build thing,0.05263157894736842
grade1_profile28463_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rehma,gemini-3-pro,This is Zara. She laf to drraw. Is this is Faiz. He laf to building build thing build thing,This is Zara she love to draw is this is Faiz he love to building build thing build thing,0.15789473684210525
grade1_profile28463_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Semal,voxtral small,This is Zara. She love to draw. Is this is Faiz. He love to building build thing build things.,This is Dara. She loves to draw. This is Paz. He loves to build things.,0.42105263157894735
grade1_profile28463_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rehma,voxtral small,This is Zara. She laf to drraw. Is this is Faiz. He laf to building build thing build thing,This is Dara. She loves to draw. This is Paz. He loves to build things.,0.5263157894736842
grade1_profile28463_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Semal,gemini-3-flash,This is Zara. She love to draw. Is this is Faiz. He love to building build thing build things.,This is Zara she love to draw this is this is Fez he love to build thing building build thing build thing,0.2631578947368421
grade1_profile28463_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rehma,gemini-3-flash,This is Zara. She laf to drraw. Is this is Faiz. He laf to building build thing build thing,This is Zara she love to draw this is this is Fez he love to build thing building build thing build thing,0.3684210526315789
grade1_profile28463_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Semal,universal-3-pro,This is Zara. She love to draw. Is this is Faiz. He love to building build thing build things.,This is Zara. She loves to draw. Is— this is Pez. He loves to building— build a thing— build thing.,0.2631578947368421
grade1_profile28463_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rehma,universal-3-pro,This is Zara. She laf to drraw. Is this is Faiz. He laf to building build thing build thing,This is Zara. She loves to draw. Is— this is Pez. He loves to building— build a thing— build thing.,0.2631578947368421
grade1_profile28463_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Semal,voxtral mini,This is Zara. She love to draw. Is this is Faiz. He love to building build thing build things.,This is Zara. She loves to draw. This is Paz. He loves to build things.,0.3684210526315789
grade1_profile28463_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rehma,voxtral mini,This is Zara. She laf to drraw. Is this is Faiz. He laf to building build thing build thing,This is Zara. She loves to draw. This is Paz. He loves to build things.,0.47368421052631576
grade1_profile28463_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Semal,universal,This is Zara. She love to draw. Is this is Faiz. He love to building build thing build things.,This is Zara. She love to draw. Is this is Paz. He love to building things. Building.,0.2631578947368421
grade1_profile28463_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rehma,universal,This is Zara. She laf to drraw. Is this is Faiz. He laf to building build thing build thing,This is Zara. She love to draw. Is this is Paz. He love to building things. Building.,0.42105263157894735
grade1_profile28463_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Semal,gpt-4o-transcribe (azure),This is Zara. She love to draw. Is this is Faiz. He love to building build thing build things.,This is Zara she love to draw.,0.631578947368421
grade1_profile28463_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rehma,gpt-4o-transcribe (azure),This is Zara. She laf to drraw. Is this is Faiz. He laf to building build thing build thing,This is Zara she love to draw.,0.7368421052631579
grade1_profile28463_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Semal,gpt-4o-transcribe (openai),This is Zara. She love to draw. Is this is Faiz. He love to building build thing build things.,"This is Zara she love to draw, he love to building.",0.42105263157894735
grade1_profile28463_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rehma,gpt-4o-transcribe (openai),This is Zara. She laf to drraw. Is this is Faiz. He laf to building build thing build thing,"This is Zara she love to draw, he love to building.",0.5789473684210527
grade1_profile28463_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Semal,gemini-3.1-pro,This is Zara. She love to draw. Is this is Faiz. He love to building build thing build things.,"This is Zara, she love to draw. Is this is Faiz, he love to building, build thing, build thing.",0.05263157894736842
grade1_profile28463_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rehma,gemini-3.1-pro,This is Zara. She laf to drraw. Is this is Faiz. He laf to building build thing build thing,"This is Zara, she love to draw. Is this is Faiz, he love to building, build thing, build thing.",0.15789473684210525
grade1_profile28463_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Semal,sarvam,This is Zara. She love to draw. Is this is Faiz. He love to building build thing build things.,"This is Zara. She love to draw. This is Faiz. He love to building, build thing, building.",0.15789473684210525
grade1_profile28463_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rehma,sarvam,This is Zara. She laf to drraw. Is this is Faiz. He laf to building build thing build thing,"This is Zara. She love to draw. This is Faiz. He love to building, build thing, building.",0.3157894736842105
grade1_profile28381_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Dania,scribe_v2,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Patch. He loves to build things.,0.06666666666666667
grade1_profile28381_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rukhshan,scribe_v2,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Patch. He loves to build things.,0.06666666666666667
grade1_profile28381_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Dania,gemini-3-pro,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She love to draw. This is Faz. He loves to build things.,0.13333333333333333
grade1_profile28381_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rukhshan,gemini-3-pro,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She love to draw. This is Faz. He loves to build things.,0.13333333333333333
grade1_profile28381_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Dania,voxtral small,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Pat. He loves to build things.,0.06666666666666667
grade1_profile28381_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rukhshan,voxtral small,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Pat. He loves to build things.,0.06666666666666667
grade1_profile28381_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Dania,gemini-3-flash,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She love to draw. This is Bez. He loves to build things.,0.13333333333333333
grade1_profile28381_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rukhshan,gemini-3-flash,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She love to draw. This is Bez. He loves to build things.,0.13333333333333333
grade1_profile28381_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Dania,universal-3-pro,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Pat. He loves to build things.,0.06666666666666667
grade1_profile28381_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rukhshan,universal-3-pro,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Pat. He loves to build things.,0.06666666666666667
grade1_profile28381_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Dania,voxtral mini,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Pat. He loves to build things.,0.06666666666666667
grade1_profile28381_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rukhshan,voxtral mini,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Pat. He loves to build things.,0.06666666666666667
grade1_profile28381_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Dania,universal,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Fat. He loves to build things.,0.06666666666666667
grade1_profile28381_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rukhshan,universal,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Fat. He loves to build things.,0.06666666666666667
grade1_profile28381_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Dania,gpt-4o-transcribe (azure),This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Pat. He loves to build things.,0.06666666666666667
grade1_profile28381_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rukhshan,gpt-4o-transcribe (azure),This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Pat. He loves to build things.,0.06666666666666667
grade1_profile28381_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Dania,gpt-4o-transcribe (openai),This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Pat. He loves to build things.,0.06666666666666667
grade1_profile28381_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rukhshan,gpt-4o-transcribe (openai),This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Pat. He loves to build things.,0.06666666666666667
grade1_profile28381_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Dania,gemini-3.1-pro,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loved to draw. This is Pat. He loves to build things.,0.13333333333333333
grade1_profile28381_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rukhshan,gemini-3.1-pro,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loved to draw. This is Pat. He loves to build things.,0.13333333333333333
grade1_profile28381_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Dania,sarvam,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Faiz. He loves to build things.,0.0
grade1_profile28381_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rukhshan,sarvam,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Faiz. He loves to build things.,0.0
grade1_profile28369_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Amna,scribe_v2,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is This is Zara. Zara. She loves She loves to draw. To draw. This is This is Faiz. Faiz. He loves He loves to build- To build things. Things.,1.0
grade1_profile28369_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Amna,gemini-3-pro,This is Zara. She loves to draw. This is Faiz. He loves to build things.,"This is.
This is.
Zara.
Zara.
She loves.
She loves.
To draw.
To draw.
This is.
This is.
Faiz.
Faiz.
He loves.
He loves.
To build.
To build.
Things.
Things.",1.0
grade1_profile28369_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Amna,voxtral small,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Faiz. He loves to build things.,0.0
grade1_profile28369_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Amna,gemini-3-flash,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This this is is Zara Zara she she loves loves to to draw draw This this is is Fez Fez he he loves loves to to build build things things,1.0666666666666667
grade1_profile28369_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Amna,universal-3-pro,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is— this is Zara. She loves— she loves to draw. This is— this is Faze. He loves— he loves to build things.,0.6
grade1_profile28369_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Amna,voxtral mini,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Faze. He loves to build things.,0.06666666666666667
grade1_profile28369_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Amna,universal,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is. This is Zara. She loves. She loves to draw. This is. This is Fizz. He loves to build things.,0.4666666666666667
grade1_profile28369_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Amna,gpt-4o-transcribe (azure),This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Faiz. He loves to build things.,0.0
grade1_profile28369_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Amna,gpt-4o-transcribe (openai),This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Faiz. He loves to build things.,0.0
grade1_profile28369_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Amna,gemini-3.1-pro,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is this is Zara Zara. She loves she loves to draw to draw. This is this is Faiz Faiz. He loves he loves to build to build things things.,1.0
grade1_profile28369_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Amna,sarvam,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Face. He loves to build things.,0.06666666666666667
grade1_profile30665_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Semal,scribe_v2,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,This is Zara. She loves to draw. This is Faiz. He loves to build things.,0.0
grade1_profile30665_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rukhshan,scribe_v2,Ths is Zaraa. She loves to draa. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Faiz. He loves to build things.,0.2
grade1_profile30665_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Semal,gemini-3-pro,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,"This is Zara, she loves to draw. This is Faz, he loves to build things.",0.06666666666666667
grade1_profile30665_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rukhshan,gemini-3-pro,Ths is Zaraa. She loves to draa. This is Faiz. He loves to build things.,"This is Zara, she loves to draw. This is Faz, he loves to build things.",0.26666666666666666
grade1_profile30665_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Semal,voxtral small,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,"This is Zara, she loves to draw. This is Fais, he loves to build things.",0.06666666666666667
grade1_profile30665_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rukhshan,voxtral small,Ths is Zaraa. She loves to draa. This is Faiz. He loves to build things.,"This is Zara, she loves to draw. This is Fais, he loves to build things.",0.26666666666666666
grade1_profile30665_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Semal,gemini-3-flash,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,"This is Zara, she loves to draw. This is Fez, he loves to build things.",0.06666666666666667
grade1_profile30665_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rukhshan,gemini-3-flash,Ths is Zaraa. She loves to draa. This is Faiz. He loves to build things.,"This is Zara, she loves to draw. This is Fez, he loves to build things.",0.26666666666666666
grade1_profile30665_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Semal,universal-3-pro,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,This is Zara. She loves to draw. This is Faz. He loves to build things.,0.06666666666666667
grade1_profile30665_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rukhshan,universal-3-pro,Ths is Zaraa. She loves to draa. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Faz. He loves to build things.,0.26666666666666666
grade1_profile30665_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Semal,voxtral mini,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,This is Zara. She loves to draw. This is Fais. He loves to build things.,0.06666666666666667
grade1_profile30665_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rukhshan,voxtral mini,Ths is Zaraa. She loves to draa. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Fais. He loves to build things.,0.26666666666666666
grade1_profile30665_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Semal,universal,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,This is Zara. She loves to draw. This is fast. He loves to build things.,0.06666666666666667
grade1_profile30665_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rukhshan,universal,Ths is Zaraa. She loves to draa. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is fast. He loves to build things.,0.26666666666666666
grade1_profile30665_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Semal,gpt-4o-transcribe (azure),This is Zara. She loves to draw. This is Faiz. He loves to build things. ,This is Zahra. She loves to draw. This is Faiz. He loves to build things.,0.06666666666666667
grade1_profile30665_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rukhshan,gpt-4o-transcribe (azure),Ths is Zaraa. She loves to draa. This is Faiz. He loves to build things.,This is Zahra. She loves to draw. This is Faiz. He loves to build things.,0.2
grade1_profile30665_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Semal,gpt-4o-transcribe (openai),This is Zara. She loves to draw. This is Faiz. He loves to build things. ,This is Zara. She loves to draw. This is Faiz. He loves to build things.,0.0
grade1_profile30665_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rukhshan,gpt-4o-transcribe (openai),Ths is Zaraa. She loves to draa. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Faiz. He loves to build things.,0.2
grade1_profile30665_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Semal,gemini-3.1-pro,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,"This is Zara, she loves to draw. This is Faiz, he loves to build things.",0.0
grade1_profile30665_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rukhshan,gemini-3.1-pro,Ths is Zaraa. She loves to draa. This is Faiz. He loves to build things.,"This is Zara, she loves to draw. This is Faiz, he loves to build things.",0.2
grade1_profile30665_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Semal,sarvam,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,"This is Zara, she loves to draw. This is Faiz, he loves to build things.",0.0
grade1_profile30665_q3_QK_20251122_101834.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rukhshan,sarvam,Ths is Zaraa. She loves to draa. This is Faiz. He loves to build things.,"This is Zara, she loves to draw. This is Faiz, he loves to build things.",0.2
grade1_profile30695_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Dania,scribe_v2,This is Zara. She loves draw. This is Faiz. He loves to build things.,This is? This is Zara. She- She- Loves- Loves draw. This is Faiz. This is Faiz. He loves to? He loves to- Build things. Build things!,0.8571428571428571
grade1_profile30695_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rehma,scribe_v2,This is Zara. She love drraw. This is Faiz. He loves to build thing,This is? This is Zara. She- She- Loves- Loves draw. This is Faiz. This is Faiz. He loves to? He loves to- Build things. Build things!,1.0714285714285714
grade1_profile30695_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Dania,gemini-3-pro,This is Zara. She loves draw. This is Faiz. He loves to build things.,"It
It
This is
This is Zara
She
She
Loves
Loves
Draw
Draw
This is Faz
This is Faz
He loves to
He loves to
Build things
Build thing",1.1428571428571428
grade1_profile30695_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rehma,gemini-3-pro,This is Zara. She love drraw. This is Faiz. He loves to build thing,"It
It
This is
This is Zara
She
She
Loves
Loves
Draw
Draw
This is Faz
This is Faz
He loves to
He loves to
Build things
Build thing",1.2857142857142858
grade1_profile30695_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Dania,voxtral small,This is Zara. She loves draw. This is Faiz. He loves to build things.,This is Dara. She loves draw. This is Faz. He loves to build things.,0.14285714285714285
grade1_profile30695_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rehma,voxtral small,This is Zara. She love drraw. This is Faiz. He loves to build thing,This is Dara. She loves draw. This is Faz. He loves to build things.,0.35714285714285715
grade1_profile30695_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Dania,gemini-3-flash,This is Zara. She loves draw. This is Faiz. He loves to build things.,"This is, this is Zara. She, she loves draw. This is Faz. This is Faz. He loves to, he loves to build thing, build thing.",0.9285714285714286
grade1_profile30695_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rehma,gemini-3-flash,This is Zara. She love drraw. This is Faiz. He loves to build thing,"This is, this is Zara. She, she loves draw. This is Faz. This is Faz. He loves to, he loves to build thing, build thing.",1.0
grade1_profile30695_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Dania,universal-3-pro,This is Zara. She loves draw. This is Faiz. He loves to build things.,"This is— this is Dara. She, she loves, loves draw. This is Faz. This is Faz. He loves to— he loves to build things.",0.8571428571428571
grade1_profile30695_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rehma,universal-3-pro,This is Zara. She love drraw. This is Faiz. He loves to build thing,"This is— this is Dara. She, she loves, loves draw. This is Faz. This is Faz. He loves to— he loves to build things.",1.0714285714285714
grade1_profile30695_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Dania,voxtral mini,This is Zara. She loves draw. This is Faiz. He loves to build things.,This is... This is Dada. She loves draw. This is fast. This is fast. He loves to build things.,0.5
grade1_profile30695_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rehma,voxtral mini,This is Zara. She love drraw. This is Faiz. He loves to build thing,This is... This is Dada. She loves draw. This is fast. This is fast. He loves to build things.,0.7142857142857143
grade1_profile30695_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Dania,universal,This is Zara. She loves draw. This is Faiz. He loves to build things.,This is. This is Zara. She loves. Loves. Draw. This is fast. This is Faz. He loves to. He loves to build things. Build things.,0.8571428571428571
grade1_profile30695_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rehma,universal,This is Zara. She love drraw. This is Faiz. He loves to build thing,This is. This is Zara. She loves. Loves. Draw. This is fast. This is Faz. He loves to. He loves to build things. Build things.,1.0714285714285714
grade1_profile30695_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Dania,gpt-4o-transcribe (azure),This is Zara. She loves draw. This is Faiz. He loves to build things.,This is Zara. She loves draw. This is Faiz. He loves to build things.,0.0
grade1_profile30695_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rehma,gpt-4o-transcribe (azure),This is Zara. She love drraw. This is Faiz. He loves to build thing,This is Zara. She loves draw. This is Faiz. He loves to build things.,0.21428571428571427
grade1_profile30695_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Dania,gpt-4o-transcribe (openai),This is Zara. She loves draw. This is Faiz. He loves to build things.,"This is Zara, she loves to draw. This is Faiz, he loves to build things.",0.07142857142857142
grade1_profile30695_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rehma,gpt-4o-transcribe (openai),This is Zara. She love drraw. This is Faiz. He loves to build thing,"This is Zara, she loves to draw. This is Faiz, he loves to build things.",0.2857142857142857
grade1_profile30695_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Dania,gemini-3.1-pro,This is Zara. She loves draw. This is Faiz. He loves to build things.,This is this is Zara. She she loves loves draw. This is Faz this is Faz. He loves to he loves to build things build thing.,0.9285714285714286
grade1_profile30695_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rehma,gemini-3.1-pro,This is Zara. She love drraw. This is Faiz. He loves to build thing,This is this is Zara. She she loves loves draw. This is Faz this is Faz. He loves to he loves to build things build thing.,1.0714285714285714
grade1_profile30695_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Dania,sarvam,This is Zara. She loves draw. This is Faiz. He loves to build things.,"This is, This is Dara. She loves, loves draw. This is Faiz, This is Faiz. He loves to, He loves to build things, build things.",0.8571428571428571
grade1_profile30695_q3_LP_20251122_101304.mp3,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Rehma,sarvam,This is Zara. She love drraw. This is Faiz. He loves to build thing,"This is, This is Dara. She loves, loves draw. This is Faiz, This is Faiz. He loves to, He loves to build things, build things.",1.0714285714285714
