audio_file_name,Submitted Audio Link,Question,Tab,Human Transcription
grade1_profile31361_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1KfurZfXaMYY2jfYdxMtYypNL-B4fiz9F/view?usp=drivesdk,Come on. We can do it  together.,Q1,Come on. we can do it together.
grade1_profile28468_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/13By6azb5IHr6tjEl1RwbTeILgVW7cvrj/view?usp=drivesdk,Come on. We can do it  together.,Q1,Come on. we can do it together.
grade1_profile28390_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1UgI0N36mcqoQwMfD1RdrRnKkn0mTOXnu/view?usp=drivesdk,Come on. We can do it  together.,Q1,Come on. we can do it together.
grade1_profile28441_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1Ha3rTbcwSZyRk-qv5avcaf84IPa27_kx/view?usp=drivesdk,Come on. We can do it  together.,Q1,Come on. we can two each together.
grade1_profile28429_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/169eP8t78cfeAjDny0BIv8fzpX0roU01r/view?usp=drivesdk,Come on. We can do it  together.,Q1,Come on. we can do it together.
grade1_profile28350_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1kcHVzGg_x4bsWXE-aIoJoVhvOAlIcS--/view?usp=drivesdk,Come on. We can do it  together.,Q1,Come on. we can do it gether.
grade1_profile28403_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1daEmGQRyMrLOfCkAUlc0Ye9GIFupmUro/view?usp=drivesdk,Come on. We can do it  together.,Q1,come on. we can do it together.
grade1_profile28425_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/11TAG0wYZNKNvU2chuDHmy3p-UdhMPMtn/view?usp=drivesdk,Come on. We can do it  together.,Q1,come on. we can do it together.
grade1_profile30569_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1ZDTuBKIcuQwpwysQSrdEqunxaEidOy0L/view?usp=drivesdk,Come on. We can do it  together.,Q1,come on. we can do it together.
grade1_profile28398_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1WDvGqFDlWIPYc3B6vQfhx--c_TdHDUyQ/view?usp=drivesdk,Come on. We can do it  together.,Q1,come on. we can do it together.
grade1_profile28516_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1W7zZe-7r3ViwDYUkMT9MUNTpD2nbNtJh/view?usp=drivesdk,Come on. We can do it  together.,Q1,come on. we can do it together.
grade1_profile31205_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1QK1j_vz53rNZDZ6XEQIYwnV6j0Odnrdv/view?usp=drivesdk,Come on. We can do it  together.,Q1,come on. we can do it together.
grade1_profile28473_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1DGoz9IFyoVFo43rmp8S7HiOqZOR751ys/view?usp=drivesdk,Come on. We can do it  together.,Q1,come on. we can do it together.
grade1_profile28381_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1F3LooXAi6jLUDrRaZHfCprz1x62fqT0V/view?usp=drivesdk,Come on. We can do it  together.,Q1,come on come on. we can do it gether.
grade1_profile28421_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1mrIYqzTmTyuQjRECruoIefYl0qRfTpR8/view?usp=drivesdk,Come on. We can do it  together.,Q1,come on. we can do it together.
grade1_profile28431_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1oB9GirjW3v5t5w17oKp0eqxUoa-4nvlX/view?usp=drivesdk,Come on. We can do it  together.,Q1,come on. we can do it together.
grade1_profile30496_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1YcMTXYhkjE2Z4McXTo9eBkB3tgm0G0q7/view?usp=drivesdk,Come on. We can do it  together.,Q1,come on. we can do it together.
grade1_profile28448_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1EAPV1ysIJr5xaijFnM6pbHnZDvUXVzyT/view?usp=drivesdk,It's locked. I can open it.,Q2,It's locked. I can open it. 
grade1_profile30575_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1OLWS05fxeOl2Vac8q9RslDtMhNpy36Er/view?usp=drivesdk,It's locked. I can open it.,Q2,It's lock. I can open it. 
grade1_profile30496_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1N-WLjE8RwfSjmqX3HKSdB6poZh3TauMv/view?usp=drivesdk,It's locked. I can open it.,Q2,It's locked. I can open it. 
grade1_profile28498_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1jywOhl4B-QSaIXfY6rpvVRJLXZZ0swr8/view?usp=drivesdk,It's locked. I can open it.,Q2,It's looked. I can
grade1_profile31207_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1Vw54qxp2XPhb-kFOVr6bYowyiEVtToaR/view?usp=drivesdk,It's locked. I can open it.,Q2,It's locked. I can open it. 
grade1_profile28514_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1PeQUzbzxS-GZ35ClselmGK-9QfDbmlTw/view?usp=drivesdk,It's locked. I can open it.,Q2,It's locked. I can open it. 
grade1_profile31361_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1xg0raxwFeKWFz3kUME8YOkN8TCJiL9vo/view?usp=drivesdk,It's locked. I can open it.,Q2,It's locked. I can open it. 
grade1_profile28381_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1UGIkoADDWp9ZEfi9HHBa6-JDm8VkUseu/view?usp=drivesdk,It's locked. I can open it.,Q2,It's locked. I can open it. 
grade1_profile28448_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1TrhyTW_Zl8PEB8BK5ZWaLiK6YcGKal1N/view?usp=drivesdk,It's locked. I can open it.,Q2,It's lock. I can open it. 
grade1_profile31284_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1TNjWFFK0sRktQMZTpV3nDgWyiUpcytdr/view?usp=drivesdk,It's locked. I can open it.,Q2,It's locked. I can open it. 
grade1_profile30941_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1DgpYdI-KRT8rd5LUwxdcerzIF9_6bUGm/view?usp=drivesdk,It's locked. I can open it.,Q2,It's lock. I open it. 
grade1_profile31284_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/19DqLJFNDoSPTOLrBg8wLf2z6YAk7qxog/view?usp=drivesdk,It's locked. I can open it.,Q2,It's locked. I can open it. 
grade1_profile30630_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1dpCwPCU6DIrGDJi_O5zaUZJei6_flcGy/view?usp=drivesdk,It's locked. I can open it.,Q2,It's locked. I can open it. 
grade1_profile28359_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1GLY04_qAo9OnXLWhmb2KfbdNWpPMAPYu/view?usp=drivesdk,It's locked. I can open it.,Q2,It's lock locked. I can open it. 
grade1_profile31206_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/14X8AK0kDgYIkGHh0pLiAdGQTF0uwOw4w/view?usp=drivesdk,It's locked. I can open it.,Q2,It's locked. I can open it. 
grade1_profile28363_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/13122YQVnHH9nphlsvOOG-0BXTAIcIN8b/view?usp=drivesdk,It's locked. I can open it.,Q2,It is locked. I can open it. 
grade1_profile30467_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1bigm6845iZY6iGBBsxyK7NyOPQoNnsbA/view?usp=drivesdk,It's locked. I can open it.,Q2,It's locked. I can open it. 
grade1_profile28376_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/19edvKFbZF2QYSB8gHw3QsQvINy6T-sZu/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. She this is a Faiz.  She he loves a draw to build things. 
grade1_profile30626_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1VqQLFOetNIqs5uCxYxxC-uQrQbWytCf9/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is Faiz. He love to build things. 
grade1_profile28402_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/14gPJCHz5RX7kS6M0U5pL23T28VeRjJ_5/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is Faizan. He love to building things. 
grade1_profile28450_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1_oz00uApHYfDOpRmUKxY0dUw1bar_4mv/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is Faiz. He loves to build things. 
grade1_profile28475_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1gUwM4792sxyD7Sv_wZ9ONiC0N2BhVCz5/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She love to draw. This is Faiz. He love to build things. 
grade1_profile31206_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1Y2XMAQguNYQxSv_eTTKCjATC5IYXp0RI/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is Faiz. He loves to bulid things. 
grade1_profile30575_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1VaImAMIUARS34hGNYiGVGclHazMmHZCU/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is Faiz. He love to build things. 
grade1_profile31203_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1f6Whu2WzTtlJwNGTTkulRjvIo1_aPJwA/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is Faiz. He loves to building build things. 
grade1_profile30665_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1KRmCUCGeLm95eLoYeb4JTx2wWMgx-OfH/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is Faiz. He loves to build thing.
grade1_profile28432_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1_sSjJMh__RfRZwRHiv9zGi8tFPLyFUuV/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is Faiz. He loves to build things. 
grade1_profile30822_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1yFOlVo8xj2h6vcgYvuW5Ylu9yCu6rxJ3/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is Faiz. He loves to build things. 
grade1_profile30941_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1TG0ddADhRMAOd1DyVzMdGytUZn66fA2T/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She love to a. This is . He love to bill thin. 
grade1_profile28475_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1TSEe00H_1lsX944TiMhNEjJPzG7wNhb9/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This his is Zara. She loves to . This is Faiz. He loves to build things. 
grade1_profile30569_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1HgYdzhCrhzoZvoG2YHYasVK5fxu4QHtC/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is Faiz. He loves to build things. 
grade1_profile28388_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1X8X3XMKqfND-R50nOv1128m1Tc6TaYLx/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is Faiz. He loves to build things. 
grade1_profile28344_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1-ObMjfSah_6H-o48rMAatv994mI70auV/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is Faiz. He loves to build things. 
grade1_profile31206_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1LXVq5gv82jQipBMdWbaeay-BiQ0ro7aO/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is Faiz. He loves to build things. 
grade1_profile30633_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1FxIVY6UjtoAfpndADt5ez8a-PNyBsmKc/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is building build things. 
grade1_profile30589_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1XQEH3lMDqdJr9bVJcL_-n7jUJ2PeVSMz/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is Faiz. He loves to build things. 
grade1_profile30840_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1UfZcxI6iC1i2VOzqv0tH6Q4UMZIFeqJN/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She love to draw. This is Faiz. He love to build things. 
grade1_profile28518_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/13D4a6V_JQbZ84Ly-itMr123ZEydaViTJ/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves draw. This is Faiz. He loves to build things. 
grade1_profile28425_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1NTE8UFNlLS3MtQks8SxVdcQpwUZ64ben/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is Faiz. He loves to build things. 
grade1_profile28509_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1Rv-bd4JNNg9vXI_FNUhU87YzEOF2Q-a4/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is Faiz. He loves to building things. 
grade1_profile28423_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/10elorxxpdjLEWacskgdqBPNPCmFwXGEc/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile28403_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1crfotbIZ0eznX2mzGco0oHEVmY3Uwy5I/view?usp=drivesdk,Come on. We can do it  together.,Q1,Come on Come on. we can do it gether.
grade1_profile28371_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1Okj7OpDwvehfmH6qsyTQDjllIrrZ9LXg/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile28391_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1vuu3OIBGEpthIyj8QkJMWWdFOAh-JLwW/view?usp=drivesdk,It's locked. I can open it.,Q2,I can open it
grade1_profile28344_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1YKfDBUpbHKgZY6LK28r8VkrY0F_YmoFt/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile28350_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1AIgyzLGlCTQoYELcNb5HogelSx5rxIto/view?usp=drivesdk,It's locked. I can open it.,Q2,is locked. I can open it. 
grade1_profile28387_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1fKUu6aCWL1PzJdRYbYZIp-ShDab47TXV/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile28376_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1XPoOMcxYhQyqSzfqPPvhf7xvdOGeni9Y/view?usp=drivesdk,It's locked. I can open it.,Q2,It's lock. I an open it. 
grade1_profile28516_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1gICTrjlzr8QEjp0nFDvedCkvu5mD7zh3/view?usp=drivesdk,Come on. We can do it  together.,Q1,come on. we can do it together.
grade1_profile28509_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1xzlYojZspq99r9AvTOBPPpdjELO5r_3w/view?usp=drivesdk,Come on. We can do it  together.,Q1,Come on. we can do it together.
grade1_profile28457_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1FN-TEOL5AAgK6fDdhrrERjrZ1qOwVDSg/view?usp=drivesdk,It's locked. I can open it.,Q2,It's locked. I can open it. 
grade1_profile28465_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1Gp74ahB-QLYWTcHP3-T9uOAQdW9kECSn/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is Faiz. He loves to build things. 
