audio_file_name,Submitted Audio Link,Question,Tab,Human Transcription
grade1_profile28362_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1zZpYhMLsTyRuTo1AxLzrLb7XaOGNlqNv/view?usp=drivesdk,Come on. We can do it  together.,Q1,Come on. We can do it together.
grade1_profile30575_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1tlDUxwnRuXZkGw12IE818pgVRFtazmSx/view?usp=drivesdk,Come on. We can do it  together.,Q1,We can do it together.
grade1_profile30589_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1gmGpKWKdZqaib891NBMEkgoVhBsDmneR/view?usp=drivesdk,Come on. We can do it  together.,Q1,Come on. We can do it together.
grade1_profile30490_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1ABTRkeJT5r8DeoUOwK267qZER8x8gJ3P/view?usp=drivesdk,It's locked. I can open it.,Q2,It's looked. I can open it.
grade1_profile28387_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/13zkvK5glvftB20BsZmdPmdQwBST0rmkJ/view?usp=drivesdk,It's locked. I can open it.,Q2,It's locked. I can open it. 
grade1_profile30633_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1EJ2PxMq-jUeDR9vfYH1qls8bJsiRK5C9/view?usp=drivesdk,It's locked. I can open it.,Q2,It's lock. I can open it. 
grade1_profile30684_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1UcV97LmfBZ8dFFvkJi43DQiIyvr4o6XC/view?usp=drivesdk,It's locked. I can open it.,Q2,It's lock. I can open it. 
grade1_profile28475_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1Cno3GTj01Gs7aVBlZlI_yXr_qC7l72t6/view?usp=drivesdk,It's locked. I can open it.,Q2,locked. I can opened it. 
grade1_profile28485_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1qsKAq366_c1djc8vogu7Z22Oa36SiiOU/view?usp=drivesdk,It's locked. I can open it.,Q2,It's lock. I can open it. 
grade1_profile31205_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1eRnfUby87T8F23MavT46p_0hn4nTyoPF/view?usp=drivesdk,It's locked. I can open it.,Q2,It's locked. I can open it. 
grade1_profile30476_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/156n8euERyGgn-VL4B4J6zfxHPkHYRs_I/view?usp=drivesdk,It's locked. I can open it.,Q2,It's locked. I can open it. 
grade1_profile31203_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1ZETZf7yiTU5oFdoBJgwMmiC7amV-q6Mi/view?usp=drivesdk,It's locked. I can open it.,Q2,It's locked. I can open it. 
grade1_profile30481_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/11WKcPyuO1nByWJrdGdRyFaySwV0WUVDd/view?usp=drivesdk,It's locked. I can open it.,Q2,It's locked. I can open it. 
grade1_profile28451_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/18AY2xo_T_j9-GdGAbTBDTMAYK-pT13pJ/view?usp=drivesdk,It's locked. I can open it.,Q2,It's locked. I can open it. 
grade1_profile28423_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1NpovlMsS2GPLJRbDPFDKP3BIAig8qXxW/view?usp=drivesdk,It's locked. I can open it.,Q2,It's locked. I can open it. 
grade1_profile28402_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/12VIwZXawugg7eaBo7KIVJm9UcK5hP_G1/view?usp=drivesdk,It's locked. I can open it.,Q2,It's lock. I can open. 
grade1_profile28493_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1EOcJZhPQ5qRMkFUejzH8X3C-RpRbxo1d/view?usp=drivesdk,It's locked. I can open it.,Q2,It's locked. I can open it. 
grade1_profile28387_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1kT4JOMzkwCbLx_2H3C8CGBH1NrWG1KiD/view?usp=drivesdk,It's locked. I can open it.,Q2,It's locked. I can open it. 
grade1_profile30589_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1QUJXiisG5X2L24fyFtMIQAL22b3LFHDG/view?usp=drivesdk,It's locked. I can open it.,Q2,It's locked. I can open it. 
grade1_profile28391_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/15lSencTCJacMFd-FvZ28h0Pi3PBq9Fcz/view?usp=drivesdk,It's locked. I can open it.,Q2,It's locked. I can open it. 
grade1_profile28363_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1FTXmZ9RS3Am9Y_gJ9BjXQHPfW8Do5tm4/view?usp=drivesdk,It's locked. I can open it.,Q2,It's lock. I can open it. 
grade1_profile28385_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1onBYCBns-sOGCGxcNGpOx4qrGruSz3EN/view?usp=drivesdk,It's locked. I can open it.,Q2,It's lock. I can open. 
grade1_profile28456_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/11xP60WvHJCIAGewyxLcBkEIwJJcl8c6C/view?usp=drivesdk,It's locked. I can open it.,Q2,It's locked. I can open it. 
grade1_profile28421_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1q7oV1WbdvLNZkq4B-72IwCSFWg8A8Hw7/view?usp=drivesdk,It's locked. I can open it.,Q2,It's locked. I can open it. 
grade1_profile28429_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1piG_S5Lgia4De0vUI96yN-oSwuhWQZY1/view?usp=drivesdk,It's locked. I can open it.,Q2,It's locked. I can open it. 
grade1_profile28350_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1KlOcYrDlORtcuMaYIpgtqjMXuVBhDRn-/view?usp=drivesdk,It's locked. I can open it.,Q2,It's locked. I can open it. 
grade1_profile30476_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1OQdQbtBnPMBBCtpsjQoLsDAdR0EtkE44/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is Faiz. He loves to builds things.
grade1_profile28469_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1MGB2c7_6mesIHyCApk4zKfm-l_yzkWai/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. He loves to draw. This is Faiz. He love to build thing.
grade1_profile28468_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1zlJMc9zmLVbIQM3Q4LxB9ENYFgP4PTvc/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,is Zara. She loves to draw. This is Faiz. He loves to build things. 
grade1_profile28364_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1TYUnLJdFKPvRv9iUoTN99OAiWEbhL1mh/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is Faiz. He loves to build things. 
grade1_profile28448_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1xguEyclK_x33HYhZm1nxv-w-kJJUaE2B/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. He love to draw. This is Faiz. He love to build things. 
grade1_profile28471_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1kTUMAY77l2_5oCKHaKbEnT4vMv2CadHu/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is Faiz. He loves to build thing. 
grade1_profile28493_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1rPJjTM0dL0BDfJ6BDVd2bvx2PHvEURQh/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She love to draw. This is Faiz. He love to build things. 
grade1_profile28448_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1We5MeZi-R-Osl7ejlGUlxDZCGxVOeLKi/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. He loves to draw draw. This is Faiz. He loves to build things. 
grade1_profile31293_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1x5ItNCKCyCx7EgDBof3eoovEXLArMtVK/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She love to draw. This is Faiz. He love to builds things. 
grade1_profile28371_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1iJPq0kYfh0--JzxCTOeSkM3S3sIqJMzZ/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw.
grade1_profile28446_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1Tq-BnkEYBwhIHnxnR1mEW8cFiUfUM_LZ/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is Faiz. He loves to build things. 
grade1_profile28352_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1ZD6Sxw0FvsjhKjbZXolgm14QlAnGIHOM/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is Faiz. He loves to build this. 
grade1_profile31361_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1XTGNSpgJnEft_zoQQyJdEYQGGcogLTGj/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is Faiz. He loves to build things. 
grade1_profile28470_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1FltIiu-5nUtbLO5eEOEhK8ojycZE6W5n/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She love to draw. This is Faiz. He loves to some build thing. 
grade1_profile28345_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1p0H-VE6GYIV4T12lCj-OKSEUcS4W2Cuf/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is Faiz. He loves to build things. 
grade1_profile28403_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1bmUBqgRNPv4QGcKOCLGMNcok33_WB4BV/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is Faiz. He loves to build things. 
grade1_profile28516_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1j_JEynar6juDx5LlXqofeJBHkoBZOVY6/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is Faiz. He love to build thing.
grade1_profile30596_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1HdzgPO5QR8rGxVp02VNFDgvIsleUcL_e/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is Faiz. He loves to build things. 
grade1_profile28518_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1TXuETW2EIQJ_aSrMiAmBUEoZOJ_UQKcj/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile28375_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1ThkD0ZFa96gv1OKqBOIxV7WMpBryAKJ_/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile28444_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1f9JqXalR17XmEn6RQkqGDdI9sdsi_oJP/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile30840_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1A8pwZ2l5juhyGN1bbQbHzwax284cAj6f/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile31361_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1KfurZfXaMYY2jfYdxMtYypNL-B4fiz9F/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile28350_q1_QK_20251122_095622.mp3,https://drive.google.com/file/d/1kcHVzGg_x4bsWXE-aIoJoVhvOAlIcS--/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile28473_q1_LP_20251122_095026.mp3,https://drive.google.com/file/d/1DGoz9IFyoVFo43rmp8S7HiOqZOR751ys/view?usp=drivesdk,Come on. We can do it  together.,Q1,
grade1_profile30496_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1N-WLjE8RwfSjmqX3HKSdB6poZh3TauMv/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile31284_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1TNjWFFK0sRktQMZTpV3nDgWyiUpcytdr/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile30467_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1bigm6845iZY6iGBBsxyK7NyOPQoNnsbA/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile30575_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1VaImAMIUARS34hGNYiGVGclHazMmHZCU/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile30569_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1HgYdzhCrhzoZvoG2YHYasVK5fxu4QHtC/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile28518_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/13D4a6V_JQbZ84Ly-itMr123ZEydaViTJ/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile28438_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1e_BhgB_1Wty4j7iVaad2agsX8-TyWBFc/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,
grade1_profile28417_q2_QK_20251122_100724.mp3,https://drive.google.com/file/d/1ahDtRbHfkMLeAzZ1C13m2RNWCFo-4Deg/view?usp=drivesdk,It's locked. I can open it.,Q2,This locked. I can open it. 
grade1_profile28387_q3_LP_20251122_101304.mp3,https://drive.google.com/file/d/1fKUu6aCWL1PzJdRYbYZIp-ShDab47TXV/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. This is Faiz. He loves to build things. 
grade1_profile28376_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1XPoOMcxYhQyqSzfqPPvhf7xvdOGeni9Y/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile30482_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1gvrL058RUiu13T9smsyocuG0uwy2TN1T/view?usp=drivesdk,It's locked. I can open it.,Q2,
grade1_profile28457_q2_LP_20251122_100201.mp3,https://drive.google.com/file/d/1FN-TEOL5AAgK6fDdhrrERjrZ1qOwVDSg/view?usp=drivesdk,It's locked. I can open it.,Q2,It's lock. I can open it. 
grade1_profile28465_q3_QK_20251122_101834.mp3,https://drive.google.com/file/d/1Gp74ahB-QLYWTcHP3-T9uOAQdW9kECSn/view?usp=drivesdk,This is Zara. She loves to draw. This is Faiz. He loves to build things.,Q3,This is Zara. She loves to draw. It is Faiz. This is Faiz. He love to build things. 
